SK_ID_CURR,AGE,CODE_GENDER,NAME_FAMILY_STATUS,AMT_INCOME_TOTAL,OCCUPATION_TYPE
304950,42,M,Single / not married,225000.0,Laborers
304953,26,F,Single / not married,112500.0,Managers
304983,54,F,Separated,180000.0,Cleaning staff
304984,53,F,Married,216000.0,
305002,48,F,Married,49500.0,Sales staff
305016,30,M,Married,346500.0,High skill tech staff
305048,36,F,Single / not married,135000.0,
305055,43,F,Single / not married,157500.0,Managers
305083,34,F,Separated,207000.0,Security staff
305093,29,F,Married,121500.0,Laborers
305136,56,F,Married,157500.0,Medicine staff
305171,27,M,Married,135000.0,Laborers
305173,27,F,Civil marriage,135000.0,
305188,27,F,Single / not married,157500.0,Sales staff
305200,26,F,Single / not married,90000.0,Accountants
305208,25,F,Married,232785.0,Managers
305238,57,F,Civil marriage,135000.0,Laborers
305245,28,F,Civil marriage,126000.0,Sales staff
305280,24,F,Married,202500.0,
305302,51,M,Married,202500.0,Laborers
305324,38,F,Married,81000.0,Medicine staff
305364,49,F,Separated,166500.0,Accountants
305391,57,F,Single / not married,360000.0,
305392,44,F,Widow,202500.0,Sales staff
305409,47,F,Married,405000.0,Sales staff
305426,42,F,Married,99252.0,
305458,35,M,Married,270000.0,Managers
305462,44,F,Married,112500.0,Private service staff
305465,42,M,Single / not married,112500.0,Laborers
305472,33,F,Married,441000.0,Accountants
305491,47,F,Married,112500.0,Laborers
305495,55,F,Married,81000.0,
305505,42,M,Single / not married,495000.0,Managers
305531,25,M,Married,157500.0,Laborers
305565,45,F,Married,99000.0,Sales staff
305588,51,M,Married,90000.0,Laborers
305601,35,M,Married,225000.0,Managers
305602,35,F,Civil marriage,247500.0,Laborers
305610,52,F,Single / not married,247500.0,Cleaning staff
305631,40,F,Married,135000.0,
305642,54,F,Married,36000.0,
305646,44,F,Married,135000.0,Accountants
305652,49,M,Married,94500.0,Core staff
305654,43,M,Married,157500.0,Laborers
305675,35,F,Married,337500.0,Accountants
305696,41,F,Married,112500.0,
305719,30,M,Single / not married,112500.0,Laborers
305740,31,M,Married,202500.0,Managers
305750,33,M,Married,198000.0,Managers
305757,41,F,Civil marriage,180000.0,Sales staff
305761,47,F,Married,315000.0,Managers
305764,35,F,Civil marriage,72000.0,Core staff
305824,44,F,Married,180000.0,Medicine staff
305857,56,M,Civil marriage,90000.0,Low-skill Laborers
305871,26,M,Single / not married,315000.0,Core staff
305897,38,F,Married,171000.0,Sales staff
305899,44,F,Single / not married,225000.0,
305904,42,F,Married,112500.0,
305912,51,F,Married,360000.0,High skill tech staff
305913,38,M,Single / not married,157500.0,Laborers
305936,40,F,Married,90000.0,Managers
305948,34,M,Married,337500.0,Core staff
305958,32,M,Single / not married,180000.0,
305972,48,F,Separated,180000.0,
305976,42,F,Civil marriage,54000.0,Sales staff
305996,34,F,Married,162000.0,
306004,31,F,Married,112500.0,Core staff
306009,57,F,Married,180000.0,Accountants
306011,30,M,Married,360000.0,Drivers
306032,39,M,Civil marriage,225000.0,Managers
306042,46,M,Married,360000.0,High skill tech staff
306057,42,F,Married,189000.0,Managers
306060,63,F,Married,202500.0,
306085,30,F,Civil marriage,112500.0,Accountants
306097,50,M,Married,135000.0,Managers
306155,23,M,Single / not married,99000.0,Drivers
306163,35,F,Separated,360000.0,Private service staff
306168,38,F,Married,157500.0,
306185,36,M,Married,157500.0,Drivers
306199,37,F,Married,144000.0,Accountants
306236,49,M,Married,126000.0,Security staff
306238,43,M,Single / not married,135000.0,
306243,45,M,Married,90000.0,Low-skill Laborers
306271,35,F,Married,112500.0,High skill tech staff
306292,31,F,Married,157500.0,High skill tech staff
306307,35,M,Single / not married,360000.0,Core staff
306354,36,F,Married,112500.0,Sales staff
306359,28,M,Married,112500.0,Drivers
306363,42,F,Married,450000.0,Secretaries
306366,29,F,Married,144000.0,
306388,49,F,Separated,81000.0,
306410,53,F,Single / not married,90000.0,Laborers
306427,28,M,Married,256500.0,
306430,38,M,Married,135000.0,Cooking staff
306431,50,M,Married,225000.0,Laborers
306440,24,F,Single / not married,157500.0,Sales staff
306456,48,F,Married,104400.0,
306457,35,F,Separated,247500.0,Core staff
306461,32,F,Married,180000.0,Private service staff
306482,40,M,Civil marriage,90000.0,Core staff
306487,42,F,Married,180000.0,
306490,47,F,Separated,189000.0,Managers
306528,38,F,Married,180000.0,Core staff
306562,46,F,Married,220500.0,Cooking staff
306581,39,M,Married,135000.0,Laborers
306588,27,M,Single / not married,225000.0,Medicine staff
306595,33,F,Married,225000.0,Sales staff
306615,46,F,Married,162000.0,High skill tech staff
306617,37,M,Married,135000.0,Laborers
306633,39,M,Married,202500.0,
306653,33,M,Married,180000.0,
306680,29,F,Single / not married,112500.0,Medicine staff
306689,35,M,Married,126000.0,Drivers
306694,41,F,Married,166500.0,
306738,29,F,Civil marriage,315000.0,Private service staff
306740,55,M,Married,135000.0,
306751,41,F,Married,72000.0,Core staff
306760,40,F,Married,135000.0,
306762,32,F,Married,81000.0,Cooking staff
306764,50,M,Married,114435.0,Drivers
306807,37,M,Married,256297.5,Drivers
306844,34,F,Married,157500.0,Cooking staff
306850,60,F,Single / not married,135000.0,
306874,40,M,Civil marriage,216000.0,Laborers
306883,53,M,Married,157500.0,Laborers
306890,34,M,Married,202500.0,Drivers
306902,37,F,Married,180000.0,Laborers
306921,38,M,Married,157500.0,Drivers
306929,63,F,Separated,108000.0,High skill tech staff
306954,58,F,Widow,180000.0,
306967,30,F,Single / not married,157500.0,High skill tech staff
306968,29,M,Married,247500.0,Sales staff
306989,34,F,Civil marriage,112500.0,Core staff
306998,28,F,Married,135000.0,Laborers
307013,23,F,Single / not married,180000.0,Managers
307037,31,M,Married,90000.0,Laborers
307049,37,F,Civil marriage,112500.0,Sales staff
307056,60,F,Separated,153000.0,Laborers
307071,27,F,Married,108000.0,Laborers
307082,26,M,Single / not married,81000.0,Laborers
307085,24,F,Married,90000.0,Accountants
307091,59,M,Married,202500.0,Drivers
307096,51,F,Separated,94500.0,
307099,26,M,Single / not married,180000.0,Sales staff
307100,40,M,Married,315000.0,Core staff
307113,63,F,Widow,135000.0,Security staff
307127,42,F,Married,157500.0,Managers
307163,42,F,Separated,225000.0,
307182,46,F,Married,270000.0,Cooking staff
307193,38,M,Married,135000.0,Drivers
307201,58,M,Married,61200.0,Laborers
307215,25,F,Married,94500.0,Sales staff
307233,44,M,Married,247500.0,Core staff
307237,22,M,Single / not married,135000.0,Laborers
307246,23,M,Single / not married,135000.0,
307272,51,F,Married,180000.0,
307275,22,M,Civil marriage,292500.0,Sales staff
307279,40,M,Single / not married,135000.0,Laborers
307295,54,F,Single / not married,270000.0,High skill tech staff
307296,53,M,Married,135000.0,
307299,47,F,Single / not married,292500.0,Core staff
307315,50,F,Widow,135000.0,Laborers
307323,46,M,Married,225000.0,Laborers
307334,28,F,Single / not married,112500.0,
307336,40,F,Married,121500.0,Cooking staff
307339,49,F,Married,90000.0,
307345,26,F,Single / not married,67500.0,Laborers
307346,36,F,Married,225000.0,Accountants
307355,30,F,Married,112500.0,Laborers
307376,43,F,Married,99000.0,
307415,50,M,Widow,157500.0,Core staff
307437,47,M,Single / not married,90000.0,Security staff
307440,38,F,Married,135000.0,Laborers
307450,50,M,Married,247500.0,Laborers
307462,46,M,Married,180000.0,Secretaries
307482,32,F,Married,135000.0,Cooking staff
307486,40,M,Civil marriage,202500.0,Sales staff
307498,25,F,Single / not married,189000.0,Core staff
307536,35,M,Single / not married,135000.0,Laborers
307565,35,F,Married,81000.0,Sales staff
307576,38,M,Married,180000.0,Secretaries
307581,43,M,Married,315000.0,
307583,49,F,Married,81000.0,Core staff
307592,53,F,Married,151303.5,Sales staff
307597,54,F,Married,180000.0,Medicine staff
307618,35,F,Married,157500.0,Core staff
307624,45,F,Single / not married,900000.0,Managers
307657,27,M,Civil marriage,202500.0,Security staff
307660,43,M,Married,180000.0,Drivers
307665,48,M,Married,225000.0,Laborers
307676,31,F,Separated,112500.0,Laborers
307718,31,F,Civil marriage,81000.0,Sales staff
307725,31,F,Single / not married,82948.5,
307731,40,M,Married,450000.0,Managers
307733,27,M,Single / not married,225000.0,Core staff
307750,36,M,Married,135000.0,Laborers
307755,56,F,Married,270000.0,High skill tech staff
307757,27,F,Married,180000.0,High skill tech staff
307809,57,M,Single / not married,225000.0,Laborers
307814,30,F,Married,90000.0,Secretaries
307838,39,M,Separated,315000.0,Drivers
307844,47,F,Married,135000.0,
307849,59,F,Widow,96750.0,
307863,44,F,Married,58500.0,Drivers
307869,28,M,Single / not married,225000.0,Managers
307880,51,M,Single / not married,270000.0,Drivers
307886,50,M,Separated,157500.0,
307893,52,F,Civil marriage,76500.0,Cooking staff
307902,40,M,Separated,112500.0,
307903,36,F,Separated,112500.0,Accountants
307931,36,F,Married,67500.0,Sales staff
307934,45,M,Civil marriage,180000.0,
307952,51,F,Married,117000.0,Private service staff
307992,24,F,Married,90000.0,Accountants
308013,54,F,Widow,135000.0,Managers
308040,24,F,Single / not married,202500.0,Core staff
308046,33,F,Separated,135000.0,Core staff
308051,28,F,Married,180000.0,Laborers
308054,46,F,Married,261000.0,Accountants
308059,40,M,Married,202500.0,Laborers
308106,41,F,Married,225000.0,Core staff
308109,53,F,Married,202500.0,
308112,60,M,Single / not married,360000.0,Drivers
308117,50,F,Civil marriage,202500.0,Laborers
308138,41,F,Civil marriage,103500.0,Cooking staff
308143,51,F,Widow,90000.0,
308148,54,M,Married,112500.0,Drivers
308165,29,F,Civil marriage,315000.0,Sales staff
308199,37,F,Married,144000.0,
308202,40,F,Married,157500.0,Laborers
308212,31,M,Married,405000.0,Laborers
308230,55,M,Married,112500.0,Drivers
308233,62,F,Married,112500.0,Security staff
308241,41,M,Married,135000.0,Laborers
308264,53,F,Married,90000.0,Laborers
308275,52,F,Married,225000.0,High skill tech staff
308289,43,F,Married,135000.0,Laborers
308324,45,M,Separated,135000.0,Drivers
308333,37,M,Married,135000.0,
308337,49,F,Separated,432000.0,Core staff
308344,48,F,Single / not married,180000.0,High skill tech staff
308365,45,F,Widow,157500.0,Sales staff
308384,40,M,Married,112500.0,Drivers
308387,34,M,Married,157500.0,Laborers
308389,23,M,Single / not married,135000.0,Sales staff
308394,32,F,Married,90000.0,Core staff
308437,56,M,Married,166500.0,Laborers
308454,29,F,Married,130500.0,
308461,46,M,Married,135000.0,Core staff
308496,48,F,Married,450000.0,Accountants
308502,47,F,Single / not married,225000.0,Cooking staff
308513,44,F,Civil marriage,144000.0,Laborers
308527,54,M,Married,270000.0,Drivers
308532,34,F,Separated,180000.0,Laborers
308548,36,F,Married,81000.0,Laborers
308551,39,F,Married,135000.0,Accountants
308554,52,F,Married,252000.0,
308555,41,F,Separated,135000.0,
308561,29,F,Married,67500.0,High skill tech staff
308563,28,M,Married,315000.0,Drivers
308570,53,F,Married,135000.0,
308572,48,M,Married,225000.0,Core staff
308585,47,F,Married,225000.0,Private service staff
308593,40,F,Single / not married,315000.0,Accountants
308596,37,F,Married,112500.0,Sales staff
308600,48,M,Married,315000.0,Laborers
308604,29,F,Married,112500.0,Sales staff
308645,36,F,Married,171000.0,
308647,31,F,Civil marriage,202500.0,Cooking staff
308651,33,M,Single / not married,135000.0,Drivers
308677,48,F,Married,135000.0,Laborers
308698,36,M,Married,121500.0,Laborers
308700,44,M,Married,166500.0,Drivers
308720,57,F,Married,126000.0,
308737,42,M,Separated,157500.0,Drivers
308745,56,F,Married,144000.0,Medicine staff
308757,37,F,Single / not married,360000.0,
308764,50,F,Married,90000.0,
308782,30,F,Married,315000.0,Accountants
308787,52,F,Married,135000.0,Medicine staff
308796,46,M,Married,202500.0,Security staff
308811,41,M,Married,157500.0,High skill tech staff
308824,51,F,Married,202500.0,Sales staff
308828,56,F,Married,382500.0,Laborers
308846,38,F,Married,112500.0,Sales staff
308853,49,F,Married,180000.0,Core staff
308863,26,F,Civil marriage,112500.0,Sales staff
308865,23,M,Single / not married,157500.0,Laborers
308867,38,M,Married,270000.0,Sales staff
308874,39,F,Married,189000.0,High skill tech staff
308875,54,F,Single / not married,180000.0,Security staff
308885,46,M,Civil marriage,135000.0,
308888,37,M,Married,292500.0,Laborers
308905,26,F,Married,67500.0,Core staff
308910,24,M,Married,135000.0,Core staff
308960,43,F,Married,103500.0,Core staff
308964,27,F,Married,180000.0,
308979,42,F,Married,247500.0,Managers
308997,41,M,Married,202500.0,Drivers
309023,33,F,Married,126000.0,Sales staff
309025,33,F,Married,225000.0,
309031,38,F,Separated,180000.0,Sales staff
309049,29,M,Civil marriage,76500.0,Laborers
309057,56,F,Married,135000.0,Medicine staff
309080,48,M,Married,234000.0,Drivers
309084,61,F,Married,162000.0,Cleaning staff
309090,42,F,Married,126000.0,Cooking staff
309097,49,F,Married,180000.0,Accountants
309103,30,M,Single / not married,103500.0,
309112,54,F,Married,99000.0,Laborers
309114,51,M,Married,180000.0,Laborers
309117,63,F,Separated,202500.0,Managers
309122,32,M,Married,405000.0,Managers
309141,64,F,Separated,153000.0,Medicine staff
309148,51,M,Married,225000.0,Drivers
309163,44,F,Married,157500.0,Sales staff
309170,37,F,Married,81000.0,Medicine staff
309191,26,M,Married,112500.0,Drivers
309197,32,F,Civil marriage,112500.0,
309201,33,F,Married,126000.0,Sales staff
309214,45,F,Married,157500.0,Sales staff
309215,32,M,Married,225000.0,Drivers
309231,49,M,Married,270000.0,Drivers
309232,55,M,Married,90000.0,
309267,27,M,Married,270000.0,Managers
309297,50,F,Married,135000.0,Cooking staff
309323,33,F,Separated,360000.0,Managers
309331,46,F,Married,108000.0,
309334,53,F,Married,157500.0,
309356,24,F,Married,135000.0,Laborers
309361,28,M,Single / not married,315000.0,High skill tech staff
309381,23,F,Separated,153000.0,High skill tech staff
309384,30,F,Married,112500.0,Sales staff
309394,43,F,Civil marriage,112500.0,Sales staff
309408,54,F,Civil marriage,270000.0,Laborers
309410,30,M,Single / not married,225000.0,Drivers
309416,48,F,Married,40500.0,
309428,48,M,Married,450000.0,Laborers
309436,60,F,Married,254907.0,
309441,34,F,Married,67500.0,Cooking staff
309456,43,F,Single / not married,117000.0,
309459,23,F,Married,90000.0,Sales staff
309463,62,M,Married,103500.0,Laborers
309486,42,F,Married,112500.0,Laborers
309496,46,F,Married,225000.0,Accountants
309498,37,M,Civil marriage,112500.0,Laborers
309537,52,F,Civil marriage,202500.0,High skill tech staff
309560,32,M,Married,135000.0,Laborers
309572,41,F,Married,157500.0,Accountants
309581,35,F,Separated,90000.0,
309584,46,F,Married,45000.0,Laborers
309589,35,F,Civil marriage,135000.0,Medicine staff
309597,32,F,Married,157500.0,
309608,38,M,Married,135000.0,Security staff
309611,47,F,Married,202500.0,Laborers
309622,25,F,Married,157500.0,Core staff
309628,62,F,Married,225000.0,Managers
309640,31,F,Widow,135000.0,Sales staff
309641,34,M,Single / not married,159579.0,IT staff
309662,47,F,Married,135000.0,Accountants
309667,42,F,Married,202500.0,Core staff
309671,48,M,Married,175500.0,Core staff
309672,34,F,Married,90000.0,Laborers
309685,50,F,Civil marriage,315000.0,Managers
309701,27,F,Married,157500.0,
309704,61,F,Married,99000.0,Sales staff
309724,22,M,Married,180000.0,
309734,42,F,Civil marriage,112500.0,Sales staff
309746,36,M,Married,202500.0,Laborers
309779,40,F,Civil marriage,315000.0,Accountants
309842,51,M,Married,166500.0,
309848,41,M,Married,337500.0,Laborers
309871,50,F,Married,67500.0,Laborers
309891,24,F,Married,315000.0,
309893,24,M,Married,202500.0,Laborers
309898,36,F,Civil marriage,202500.0,Sales staff
309927,29,M,Married,225000.0,Drivers
309939,34,F,Married,121500.0,Sales staff
309952,32,M,Single / not married,229500.0,Laborers
309965,46,M,Married,1350000.0,
309979,41,F,Married,81000.0,
309995,54,F,Married,225000.0,Private service staff
309999,60,M,Married,157500.0,
310004,53,F,Married,157500.0,Accountants
310021,45,F,Married,67500.0,Sales staff
310045,50,M,Married,175500.0,Security staff
310046,42,F,Married,112500.0,Accountants
310048,39,M,Married,157500.0,Drivers
310068,28,M,Married,315000.0,Laborers
310073,48,M,Married,157500.0,
310088,38,M,Married,166500.0,Laborers
310092,67,F,Married,157500.0,Core staff
310098,35,F,Separated,180000.0,Managers
310119,28,F,Married,90000.0,Laborers
310132,48,F,Single / not married,225000.0,Security staff
310135,35,M,Single / not married,135000.0,
310137,52,F,Married,157500.0,Laborers
310156,36,M,Single / not married,157500.0,
310164,33,F,Married,112500.0,Core staff
310175,56,M,Married,117000.0,Drivers
310240,31,F,Single / not married,112500.0,Laborers
310248,40,F,Separated,292500.0,Sales staff
310267,33,F,Married,90000.0,Sales staff
310270,55,F,Married,247500.0,
310277,45,F,Married,126000.0,
310278,54,F,Single / not married,225000.0,
310295,54,F,Married,225000.0,Laborers
310297,36,M,Married,247500.0,Laborers
310310,46,F,Married,121500.0,Laborers
310339,52,F,Married,157500.0,
310354,31,F,Married,135000.0,Medicine staff
310361,45,F,Married,67500.0,Core staff
310363,39,F,Single / not married,148500.0,Accountants
310372,47,F,Widow,135000.0,Laborers
310407,23,M,Single / not married,67500.0,Laborers
310409,39,F,Civil marriage,157500.0,Managers
310419,46,M,Married,135000.0,Laborers
310435,47,M,Married,209250.0,Laborers
310501,40,M,Married,135000.0,Drivers
310504,41,M,Married,135000.0,Managers
310516,34,F,Married,135000.0,Sales staff
310529,44,F,Civil marriage,103500.0,Sales staff
310538,31,F,Married,112500.0,Accountants
310585,26,M,Married,157500.0,Managers
310590,37,F,Married,135000.0,Managers
310593,43,M,Married,157500.0,Laborers
310613,42,F,Married,54000.0,Medicine staff
310630,44,M,Married,270000.0,Managers
310631,42,F,Married,90000.0,Cooking staff
310639,54,F,Married,225000.0,
310640,30,F,Married,225000.0,Core staff
310647,41,M,Civil marriage,180000.0,Laborers
310676,24,M,Single / not married,157500.0,Sales staff
310688,34,F,Married,112500.0,Sales staff
310728,32,M,Married,450000.0,Managers
310748,53,M,Married,202500.0,Laborers
310749,52,M,Married,180000.0,Core staff
310750,31,M,Single / not married,517500.0,
310756,31,F,Civil marriage,265500.0,Core staff
310762,41,M,Married,202500.0,Laborers
310780,31,M,Married,360000.0,Laborers
310796,54,F,Married,135000.0,Sales staff
310800,27,M,Married,225000.0,Drivers
310801,42,F,Married,180000.0,Medicine staff
310803,42,M,Separated,270000.0,Drivers
310806,42,M,Married,270000.0,Laborers
310809,28,M,Married,405000.0,Managers
310811,52,M,Married,112500.0,Drivers
310826,46,M,Married,126000.0,Laborers
310844,34,F,Single / not married,135000.0,
310857,44,M,Separated,225000.0,
310870,28,M,Single / not married,135000.0,Laborers
310880,54,F,Widow,211500.0,High skill tech staff
310911,21,F,Single / not married,128250.0,Private service staff
310927,30,M,Civil marriage,270000.0,Laborers
310945,41,F,Married,90000.0,Medicine staff
310949,25,M,Married,202500.0,Sales staff
310961,33,F,Married,270000.0,
310967,59,F,Married,202500.0,
310978,28,M,Married,450000.0,Managers
311001,53,F,Single / not married,126000.0,
311007,43,M,Married,180000.0,Managers
311018,52,F,Single / not married,292500.0,
311033,23,M,Single / not married,202500.0,Private service staff
311035,56,F,Married,135000.0,Medicine staff
311050,49,F,Married,157500.0,
311071,40,M,Married,234000.0,Drivers
311092,48,M,Separated,135000.0,Security staff
311119,41,F,Separated,202500.0,Managers
311131,38,M,Single / not married,247500.0,Laborers
311141,55,F,Single / not married,315000.0,Sales staff
311153,31,F,Civil marriage,157500.0,
311162,41,M,Married,450000.0,Managers
311163,25,M,Married,126000.0,Laborers
311196,33,F,Single / not married,202500.0,High skill tech staff
311224,30,M,Married,247500.0,Managers
311225,31,M,Married,270000.0,Managers
311226,27,F,Married,112500.0,
311238,32,M,Married,175500.0,Drivers
311247,30,M,Married,94500.0,Cleaning staff
311278,38,M,Married,112500.0,Laborers
311288,47,F,Civil marriage,126000.0,Laborers
311292,44,F,Married,180000.0,Cooking staff
311308,30,F,Single / not married,202500.0,
311321,23,M,Civil marriage,225000.0,Laborers
311328,48,F,Married,180000.0,Private service staff
311345,41,M,Married,135000.0,Drivers
311363,58,M,Married,180000.0,Laborers
311392,54,F,Civil marriage,337500.0,High skill tech staff
311406,40,M,Separated,351000.0,
311411,29,F,Married,225000.0,Core staff
311419,34,M,Married,360000.0,Managers
311429,40,M,Civil marriage,126000.0,Laborers
311433,53,F,Married,153000.0,
311445,32,M,Married,135000.0,Laborers
311447,36,F,Married,90000.0,Cooking staff
311479,27,M,Married,180000.0,Core staff
311513,59,M,Married,180000.0,Drivers
311528,42,M,Married,180000.0,Core staff
311543,50,M,Married,86400.0,Security staff
311553,32,F,Married,126000.0,Core staff
311556,42,M,Married,112500.0,Laborers
311561,32,F,Married,81000.0,Core staff
311581,32,F,Married,112500.0,Sales staff
311624,36,F,Married,157500.0,Laborers
311628,54,F,Married,135000.0,Medicine staff
311653,22,M,Single / not married,252000.0,Core staff
311669,50,F,Married,112500.0,Managers
311678,37,F,Married,112500.0,
311681,54,F,Married,90000.0,Core staff
311686,45,M,Married,135000.0,Security staff
311690,48,F,Married,283500.0,Private service staff
311704,30,M,Separated,180000.0,Security staff
311706,47,F,Married,207000.0,Security staff
311713,43,F,Single / not married,90000.0,
311717,31,M,Civil marriage,67500.0,Laborers
311726,38,M,Single / not married,180000.0,Drivers
311740,30,M,Married,202500.0,
311748,40,F,Married,121500.0,
311752,40,F,Married,216000.0,Medicine staff
311757,22,F,Civil marriage,100516.5,
311766,53,F,Married,135000.0,
311783,27,F,Married,202500.0,Sales staff
311785,27,M,Married,114750.0,Sales staff
311787,30,M,Married,157500.0,Laborers
311814,29,M,Married,247500.0,Laborers
311832,22,M,Married,301500.0,
311852,31,F,Civil marriage,144000.0,
311867,48,M,Single / not married,292500.0,Laborers
311886,31,M,Single / not married,270000.0,Managers
311889,45,M,Married,202500.0,Core staff
311908,33,F,Civil marriage,112500.0,Core staff
311920,23,F,Married,144000.0,
311924,48,M,Married,225000.0,Laborers
311960,41,M,Separated,450000.0,Managers
311963,30,M,Married,225000.0,Drivers
311971,29,M,Single / not married,270000.0,Laborers
311984,49,F,Married,135000.0,Sales staff
311990,37,M,Married,157500.0,Laborers
312003,26,M,Single / not married,157500.0,Security staff
312013,34,F,Married,157500.0,Core staff
312027,23,M,Married,157500.0,IT staff
312041,47,F,Married,225000.0,Laborers
312047,51,M,Married,135000.0,Laborers
312061,53,F,Single / not married,180000.0,Core staff
312070,31,F,Married,121500.0,Managers
312074,28,M,Single / not married,162000.0,Laborers
312080,30,M,Single / not married,157500.0,
312085,33,M,Married,202500.0,Drivers
312086,28,F,Married,157500.0,High skill tech staff
312092,37,M,Married,180000.0,Drivers
312116,26,M,Civil marriage,270000.0,Sales staff
312138,40,F,Married,225000.0,Core staff
312160,50,M,Married,202500.0,Cooking staff
312161,37,M,Married,225000.0,Laborers
312200,44,F,Married,315000.0,Sales staff
312210,44,F,Married,270000.0,Private service staff
312219,63,M,Married,225000.0,
312234,34,F,Married,81000.0,
312236,32,F,Married,180000.0,Managers
312241,54,F,Married,72000.0,Medicine staff
312244,50,F,Married,112500.0,Managers
312252,35,M,Married,225000.0,
312309,44,F,Single / not married,67500.0,Managers
312310,21,F,Married,135000.0,Sales staff
312325,50,M,Married,135000.0,
312329,29,M,Single / not married,382500.0,IT staff
312348,40,M,Separated,315000.0,Drivers
312369,26,M,Married,112500.0,
312370,33,F,Married,171000.0,Cooking staff
312423,28,F,Single / not married,67500.0,Laborers
312438,32,M,Single / not married,157500.0,Sales staff
312439,40,M,Married,157500.0,Laborers
312465,32,M,Married,202500.0,Laborers
312477,25,F,Married,99000.0,Sales staff
312499,47,F,Married,135000.0,Sales staff
312514,36,M,Married,117000.0,Laborers
312521,26,M,Single / not married,135000.0,Cooking staff
312526,32,F,Married,189000.0,Laborers
312529,50,F,Married,112500.0,
312539,32,F,Married,225000.0,Laborers
312540,62,F,Married,225000.0,Managers
312547,21,F,Single / not married,126000.0,Core staff
312551,29,F,Separated,135000.0,Core staff
312561,37,M,Married,112500.0,Laborers
312576,37,M,Single / not married,135000.0,Low-skill Laborers
312587,45,M,Married,171000.0,Drivers
312603,25,M,Single / not married,180000.0,Core staff
312618,31,F,Married,112500.0,Sales staff
312638,51,F,Married,360000.0,Core staff
312646,56,F,Civil marriage,72000.0,Sales staff
312654,45,F,Separated,225000.0,
312656,47,F,Civil marriage,90000.0,
312665,37,M,Married,112500.0,
312670,23,M,Single / not married,171000.0,Drivers
312702,53,M,Married,292500.0,
312734,29,M,Married,216000.0,Laborers
312738,37,M,Married,270000.0,Security staff
312739,39,F,Civil marriage,112500.0,Managers
312799,40,M,Married,157500.0,Drivers
312807,41,F,Married,405000.0,Managers
312828,43,F,Married,202500.0,Laborers
312829,42,F,Married,225000.0,Accountants
312832,52,F,Married,81000.0,Cooking staff
312844,38,F,Separated,360000.0,Managers
312854,39,F,Married,127102.5,Accountants
312858,49,F,Married,135000.0,Core staff
312859,34,M,Married,168750.0,Core staff
312867,22,F,Married,135000.0,Waiters/barmen staff
312885,54,F,Single / not married,180000.0,Cooking staff
312887,49,F,Married,135000.0,Sales staff
312889,56,M,Married,121500.0,Laborers
312890,33,F,Married,112500.0,
312902,28,M,Single / not married,135000.0,Laborers
312907,26,F,Married,225000.0,Managers
312925,29,M,Married,360000.0,High skill tech staff
312953,54,M,Married,202500.0,Drivers
312959,51,F,Married,135000.0,Laborers
312964,46,M,Married,157500.0,Drivers
312969,58,F,Married,337500.0,Waiters/barmen staff
312971,41,F,Married,157500.0,Accountants
312982,31,F,Civil marriage,247500.0,Laborers
313006,41,F,Married,112500.0,Laborers
313037,38,M,Separated,157500.0,Drivers
313046,25,F,Single / not married,135000.0,
313050,42,F,Married,225000.0,
313058,47,F,Married,99000.0,Sales staff
313065,34,F,Single / not married,324000.0,Accountants
313072,59,F,Married,76500.0,
313076,43,F,Single / not married,135000.0,Cleaning staff
313089,43,F,Civil marriage,157500.0,Core staff
313104,57,F,Widow,180000.0,Core staff
313164,35,F,Married,202500.0,Managers
313175,29,F,Married,90000.0,Laborers
313186,42,F,Married,247500.0,Sales staff
313214,38,M,Married,180000.0,Managers
313216,29,M,Married,225000.0,
313217,40,F,Married,67500.0,Security staff
313223,54,F,Single / not married,58500.0,Private service staff
313229,28,F,Civil marriage,121500.0,Cleaning staff
313235,28,F,Married,135000.0,Core staff
313240,28,F,Married,270000.0,Core staff
313257,43,M,Married,225000.0,Laborers
313273,42,F,Married,225000.0,Sales staff
313277,46,M,Married,112500.0,Drivers
313281,59,M,Married,540000.0,Managers
313293,38,F,Married,225000.0,Laborers
313338,52,F,Separated,157500.0,Sales staff
313352,47,M,Married,225000.0,Laborers
313357,21,F,Married,112500.0,Accountants
313360,58,F,Married,81000.0,Cleaning staff
313370,25,M,Married,112500.0,Laborers
313405,35,M,Married,112500.0,Sales staff
313409,36,F,Married,112500.0,Medicine staff
313440,46,F,Married,315000.0,Laborers
313455,54,M,Married,112500.0,Laborers
313493,24,M,Single / not married,157500.0,Drivers
313530,54,F,Separated,135000.0,Medicine staff
313531,60,F,Married,157500.0,
313533,46,F,Married,103500.0,High skill tech staff
313539,32,F,Married,112500.0,Laborers
313540,40,F,Civil marriage,157500.0,Core staff
313546,44,M,Married,225000.0,Laborers
313560,25,F,Married,135000.0,Core staff
313561,40,F,Married,112500.0,Core staff
313576,47,M,Married,229500.0,Security staff
313580,31,F,Married,63000.0,Sales staff
313590,30,F,Married,157500.0,Managers
313597,27,M,Separated,180000.0,Drivers
313598,50,F,Married,135000.0,Core staff
313601,27,F,Civil marriage,630000.0,Managers
313609,41,F,Married,225000.0,
313612,46,F,Separated,225000.0,
313646,42,F,Married,112500.0,Laborers
313648,34,M,Married,112500.0,Laborers
313694,57,M,Married,112500.0,Drivers
313709,53,F,Married,310500.0,
313715,50,F,Civil marriage,247500.0,Managers
